AUROC,AUPRC,Accuracy,F1 Score,Sensitivity,Specificity,PPV,NPV,class_label,youden_threshold,TPR@threshold,FPR@threshold
0.8489843073816099,0.9761737165203968,0.7947865640307907,0.8746125066809193,0.8009005481597494,0.743421052631579,0.9632681893101013,0.3076923076923077,class_0,0.9043296392180296,0.8009005481597494,0.2565789473684211
0.8608949049121705,0.40630865516955383,0.7795661301609517,0.35714285714285715,0.7918552036199095,0.7785362153962837,0.230566534914361,0.9780848022868033,class_1,0.05930340488077259,0.7918552036199095,0.22146378460371635
0.7482264191902747,0.09003060089337502,0.5892232330300909,0.10313216195569137,0.8132530120481928,0.5825225225225226,0.055057096247960846,0.9905024509803921,class_2,0.013980919703397897,0.8132530120481928,0.4174774774774775
