AUROC,AUPRC,Accuracy,F1 Score,Sensitivity,Specificity,PPV,NPV
0.8448743972303507,0.9747670151108415,0.6990902729181245,0.8022988505747126,0.6832419733750978,0.8322368421052632,0.9716035634743875,0.2382297551789077
0.8582725467889089,0.3970759038458256,0.841147655703289,0.3668061366806137,0.5950226244343891,0.8617747440273038,0.2651209677419355,0.962108382726503
0.7672506241180941,0.09577446843706948,0.7988103568929321,0.1140215716486903,0.4457831325301205,0.8093693693693693,0.06537102473498234,0.9799301919720768
